business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,avg_rating,review_count,is_open,categories,nearest_attraction_id,nearest_attraction_name,nearest_attraction_category,distance_km
0YkNypUMDoIklcgoGYioMg,"""Teatro Verde""",Yorkville,"""136 Yorkville Avenue""",Toronto,ON,M5R 3R9,43.670662,-79.3940743,4.0,9,1,Shopping;Home & Garden;Florists;Flowers & Gifts,169,Village of Yorkville Park,Nature/ Park,0.2751554658618066
XZLGxt2OJgxxW_FsjBIkKg,"""Taste of Mediterranean""",Entertainment District,"""348 Front Street W""",Toronto,ON,M5V 3W7,43.643378,-79.3922082,3.0,9,1,Restaurants;Mediterranean,109,Rogers Centre,Sports / Entertainment Venue,0.36914767263994996
gjPRvEiJ2WcUJg7Prv2kQQ,"""Authentic Szechuan Cuisine""",Milliken,"""668 Silver Star Boulevard, Unit R202""",Toronto,ON,M1V 5N1,43.8229427,-79.3009489,2.5,9,1,Restaurants;Chinese,36,CF Fairview Mall,Landmark,6.9684461856348
ytYP2UXkRow2L3emGp469w,"""Afghan Kebob Cuisine""",Etobicoke,"""2298A Islington Avenue""",Toronto,ON,M9W 3X2,43.7160486,-79.5556858,4.0,9,1,Restaurants;Afghan,151,Toronto Congress Centre,Convention & Trade Centres,3.6366950913914824
rkFCQR5Mc6Yd3IYezhrn-Q,"""The UPS Store""",Downtown Core,"""2 Toronto Street""",Toronto,ON,M5C 2B5,43.6497835,-79.3762298,1.5,9,1,Shipping Centers;Printing Services;Couriers & Delivery Services;Local Services,126,St. Lawrence Centre for the Arts,Performing Arts,0.2701725928863348
qk09cLxOZBeKsbxQiJD6rQ,"""Druxy's Famous Deli""",Downtown Core,"""29 Queen Street E""",Toronto,ON,M5C 1R5,43.6527324,-79.3772996,3.5,9,1,Breakfast & Brunch;Event Planning & Services;Caterers;Restaurants;Sandwiches;Delis,47,Elgin and Winter Garden Theatre Centre,Performing Arts,0.23343492441397898
jT3TXgNtmHXRUg49axF4xg,"""Torsh Catering Kitchen""",Little Italy,"""705 College Street, 2nd Fl""",Toronto,ON,M6G 1C2,43.6550275,-79.4180753,4.0,9,1,Caterers;Persian/Iranian;Restaurants;Middle Eastern;Food;Event Planning & Services,104,Randolph Centre for the Arts,Performing Arts,1.248700499629204
ndDsLAHLmV99XUsFMGqs7g,"""Mana Bar & Lounge""",Bickford Park,"""722 College Street""",Toronto,ON,M6G 1C4,43.6553503,-79.4194419,2.5,9,1,Nightlife;Dance Clubs;Lounges;Bars,104,Randolph Centre for the Arts,Performing Arts,1.3260006558024189
yENVQfQhSljHGz-BbHHKQg,"""Farm Fresh Mart""",Scarborough,"""4466 Sheppard Ave E""",Toronto,ON,M1S 1V2,43.7888959,-79.2667844,3.0,9,1,Food;Grocery,40,Chinese Cultural Centre of Greater Toronto,Attraction,3.6911065050518097
0MUXAy_zbclghJe6FieH3w,"""The Maze Hair Salon""",,"""4750 Yonge Street, Unit 106""",Toronto,ON,M2N 6G5,43.7601824716,-79.4108110923,4.0,9,1,Beauty & Spas;Hair Salons;Nail Salons,89,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.7876795963757914
7grygtJ69AJ_J7mM3bI0OA,"""Riverdale Park East""",Riverdale,"""550 Broadview Ave""",Toronto,ON,M4K 2P1,43.6699204135,-79.3557071686,4.5,9,1,Active Life;Parks;Tennis,108,Riverdale Park (East and West),Nature/ Park,0.18410623011901522
tF82NTKta_lMG9O9uofEYg,"""Cat Sitter Toronto""",Upper Beach,"""""",Toronto,ON,M4E 2E1,43.6857092,-79.2932074,5.0,9,1,Pet Services;Pet Sitting;Pets,12,Balmy Beach Park,Nature/ Park,1.9559600975195017
gX7BELV3DFJII8g7XXSEdA,"""Mihalis Place Dining""",The Danforth,"""791  Broadview Avenue""",Toronto,ON,M4K 2P8,43.6775971,-79.3584992,3.0,9,1,Restaurants;Modern European,135,The Danforth Music Hall,Performing Arts,0.22521139700084541
R3aTAYMjNpUexlm2wGKU-w,"""Islington Chrysler FIAT""",Etobicoke,"""5476 Dundas Street W""",Toronto,ON,M9B 1B6,43.6321689,-79.5461307,1.5,9,1,Auto Repair;Car Dealers;Auto Parts & Supplies;Automotive,37,CF Sherway Gardens,Landmark,2.5616490675091774
TmmZiKeDFB50oxmF1hSRwA,"""Winners Yonge Eglinton Center""",Yonge and Eglinton,"""2290 Yonge street""",Toronto,ON,M4P 1E4,43.7070425,-79.3987825,3.0,9,1,Jewelry;Fashion;Women's Clothing;Shopping,4,Alexander Muir Memorial Gardens,Nature/ Park,1.6347272746739288
Q_cfbLdAxkLiEZW5TO5T6A,"""More Than Pies Baking""",Etobicoke,"""3469 Lake Shore Boulevard W""",Toronto,ON,M8W 1N2,43.5951494,-79.5299771,4.0,9,1,Bakeries;Food,84,Marie Curtis Park East Beach,Nature/ Park,1.5716927431037695
g18Yvej3lQBdP54cws2hzQ,"""Whatta Pup!""",Leslieville,"""W8-388 Carlaw Avenue""",Toronto,ON,M4M 2T4,43.6663941,-79.3426678,4.5,9,1,Pet Training;Pets;Pet Services,108,Riverdale Park (East and West),Nature/ Park,1.5371553155119901
qDv5GyT2tzlJrbtxqzasQA,"""Roti Palace of India""",Etobicoke,"""3321 Bloor Street W""",Toronto,ON,M8X 1E7,43.64522,-79.520588,4.0,9,1,Restaurants;Indian,92,Montgomery's Inn,Museum,0.9170282584105681
VRE0F_MunQ6jlQxQ6fJ7Cw,"""Nancy's Cheese""",The Annex,"""260 Dupont St""",Toronto,ON,M5R 1V7,43.6750663,-79.406611,4.5,9,1,Food;Specialty Food;Cheese Shops,30,Casa Loma,Attraction,0.45478528320520456
-nU_NrnrB4-EZCE6kkbm7g,"""Camp 4""",Little Portugal,"""1173 Dundas Street W""",Toronto,ON,M6J 1X3,43.6493685,-79.4217633,3.0,9,1,Dive Bars;Nightlife;Bars,141,The Theatre Centre,Performing Arts,0.7264179330814428
LngIeKGnV9MUGQCkPc2Oxg,"""AH Massage Therapy""",Roncesvalles,"""36 Howard Park Ave, Suite R2""",Toronto,ON,M6R 0A5,43.6519194672,-79.4494961196,5.0,9,1,Massage;Reflexology;Beauty & Spas;Massage Therapy;Health & Medical,93,Museum of Contemporary Canadian Art,Gallery,0.5611385110888365
GexEfiyVAtNjrBFYMwJEWA,"""BlackToe Running""",Niagara,"""95 Bathurst Street""",Toronto,ON,M5V 0H7,43.6441622,-79.4027584,5.0,9,1,Sporting Goods;Active Life;Shoe Stores;Shopping;Fashion;Sports Wear;Fitness/Exercise Equipment,51,Factory Theatre,Performing Arts,0.1453267431122734
VpaJu7vB47maYl_vFY83HA,"""10 Dundas East""",Ryerson,"""10 Dundas St E""",Toronto,ON,M5B 2G9,43.6566407526,-79.3807268143,3.0,9,1,Shopping Centers;Shopping,82,Little Canada,Attraction,0.013701334399181366
0drLgbfPxNN0ODVwzVc_ZA,"""Bagel Stop""",,"""Union Station, 65 Front St W""",Toronto,ON,M5J 1E6,43.6453166,-79.3804073,2.5,9,1,Food;Bagels,166,Union Station,Transportation,0.0014593439791586195
yVXeLkwkNKQ9FNfIHkuinQ,"""Big Hit""",,"""66 Sudbury Street""",Toronto,ON,M6J 0B7,43.6412456,-79.4228409,5.0,9,1,Boxing;Kickboxing;Fitness & Instruction;Gyms;Martial Arts;Active Life,141,The Theatre Centre,Performing Arts,0.2004786044962192
x0EkyN9bQ23MkswuRneXLQ,"""Friendly Stranger""",Queen Street West,"""241 Queen Street W""",Toronto,ON,M5V 1Z4,43.6503851,-79.388647,4.0,9,1,Vape Shops;Tobacco Shops;Personal Shopping;Shopping,178,Yuk Yuk's,Performing Arts,0.07494851268874855
slU5UwPlYVyrz7HhQeqMew,"""McDonald's""",Leslieville,"""1000 Gerrard Street E""",Toronto,ON,M4M 3G6,43.6689992,-79.3394827,2.5,9,1,Burgers;Restaurants;Fast Food,108,Riverdale Park (East and West),Nature/ Park,1.8756699135287183
40AZvMTzJ6jmjw9-H2H6hw,"""Bar Freddo Caffe""",Etobicoke,"""Sherway Gardens, 25 The W Mall""",Toronto,ON,M9C 1B8,43.6127811763,-79.5576543686,4.0,9,1,Food;Italian;Restaurants;Beer;Wine & Spirits;Desserts,37,CF Sherway Gardens,Landmark,0.117815894779307
3g-WJLdOYSl_nG6gnZy9cg,"""Perfecting Touch Permanent Cosmetics""",,"""555 Wilson Heights Boulevard""",Toronto,ON,M3H 6B5,43.751471,-79.4562161,5.0,9,1,Makeup Artists;Skin Care;Beauty & Spas,20,Bubble Planet,Attraction,2.0028697349668625
hr86GarswrDgD9SpLtD9hQ,"""The Croissant Tree""",Downtown Core,"""60 Yonge St""",Toronto,ON,M5E 1H5,43.6483129,-79.3778947,3.5,9,1,Coffee & Tea;Food,70,Hockey Hall of Fame,Attraction,0.11927695055812035
dLxT3-EwXkrI9AXoW6HCGg,"""Ooh La Lash""",Bickford Park,"""714 College Street""",Toronto,ON,M6G 1C2,43.6553831,-79.4185754,2.5,9,1,Eyelash Service;Beauty & Spas,104,Randolph Centre for the Arts,Performing Arts,1.2559366280692166
-OQfVbpDiq0esP1cdgAnrg,"""Toronto Animal Services South Shelter""",,"""15 Nova Scotia Avenue""",Toronto,ON,M6K,43.6331007,-79.4156821,5.0,9,1,Pets;Animal Shelters,42,Coca-Cola Coliseum (formerly Ricoh Coliseum),Sports / Entertainment Venue,0.20356561430375145
U0u50U9lm-2D819FwjfDJQ,"""Vacuum Chek""",The Beach,"""1856 Queen Street E""",Toronto,ON,M4L 1H2,43.6686314,-79.3073751,4.5,9,1,Shopping;Electronics,172,Woodbine Beach,Nature/ Park,0.7578364348659437
ZqDqEHRXYKwGDe7p7b-22g,"""The Papery""",Yorkville,"""124 Cumberland Street""",Toronto,ON,M5R 1A6,43.6702093,-79.3920159,4.5,9,1,Event Planning & Services;Cards & Stationery;Shopping;Arts & Crafts;Flowers & Gifts,169,Village of Yorkville Park,Nature/ Park,0.04279813686828148
QOJGwHTZCSYY2BNoUhZrng,"""Dollar Car Rental""",Entertainment District,"""330 Front Street West, Serving Union Station""",Toronto,ON,M5V 3B7,43.6436068,-79.3910906,1.5,9,1,Car Rental;Hotels & Travel,109,Rogers Centre,Sports / Entertainment Venue,0.2934269537214751
0NMiK6IMU0P72XID62ZRJA,"""Sunnyside Park""",,"""1755 Lakeshore Blvd W""",Toronto,ON,M6S 5A3,43.6378737,-79.4562135,3.5,9,1,Active Life;Parks,130,Sunnyside Beach,Nature/ Park,0.10591121523578079
qNS8nJ7Etfu4LMQcJNG24w,"""Tattoo People""",Seaton Village,"""1077 Bathurst Street""",Toronto,ON,M5R 3G8,43.6725304,-79.4140852,4.0,9,1,Tattoo;Piercing;Beauty & Spas,132,Tarragon Theatre,Performing Arts,0.29955367450146475
68R1Le3VeYgAAcMu6yp3pQ,"""506 Carlton Streetcar""",Downtown Core,"""Carlton St""",Toronto,ON,,43.6612901323,-79.3830871582,3.0,9,1,Hotels & Travel;Transportation;Public Transportation;Arts & Entertainment,156,Toronto Police Museum & Discovery Centre,Museum,0.19250290786724725
tMeEiLIGW-k0fNLhDsD9Ww,"""Swiss Chalet Rotisserie & Grill""",Etobicoke,"""642 Dixon Road""",Toronto,ON,M9W 1J1,43.6913836,-79.5766714,2.0,9,1,Restaurants;American (Traditional);Comfort Food,151,Toronto Congress Centre,Convention & Trade Centres,0.2157241213526298
7YrQH44kboYLS8f8ROz37w,"""New Balance""",Bloor-West Village,"""2252 Bloor Street W""",Toronto,ON,M6S 1N6,43.6511287,-79.4774854,2.0,9,1,Shoe Stores;Fashion;Sports Wear;Shopping;Sporting Goods,142,The Village Players,Performing Arts,0.30932405769199484
rchRPQRZ4_JtM-zcJjIZuQ,"""TCB Tattoo""",Trinity Bellwoods,"""618 Queen Street W""",Toronto,ON,M6J 1E4,43.6470373,-79.4054228,4.0,9,1,Beauty & Spas;Piercing;Tattoo,51,Factory Theatre,Performing Arts,0.3372463723127019
BTTnwjSTi-YCfwXobrFDBQ,"""Sherwood Park""",,"""190 Sherwood Ave""",Toronto,ON,M4P 2A8,43.7154525,-79.3904057,4.5,9,1,Active Life;Parks,4,Alexander Muir Memorial Gardens,Nature/ Park,1.3772086245721806
_-yfxwYmY3RrbJ_BXztrYA,"""King's Vegetarian Food""",Scarborough,"""4385 Sheppard Avenue E""",Toronto,ON,M1S 1T8,43.7866622,-79.2699976,3.5,9,1,Vegetarian;Vegan;Restaurants,120,Scarborough Museum,Museum,3.6383454407712295
jwvkd5PiLs3Videiq60GBw,"""Binz""",Bloor-West Village,"""2314 Bloor Street W""",Toronto,ON,M6S 1P2,43.6504014,-79.4798034,3.5,9,1,Home Decor;Home & Garden;Kitchen & Bath;Appliances;Shopping,142,The Village Players,Performing Arts,0.5783549257703752
PJqlfj0xeMtrhsppgY93Uw,"""College Care Walk-In Clinic""",Kensington Market,"""351 College Street""",Toronto,ON,M5T 1S5,43.6571883,-79.4034393,3.0,9,1,Health & Medical;Walk-in Clinics;Medical Centers,165,Ukrainian Museum of Canada,Museum,0.5522639142246422
MOB5oCEKCw3S76SsiuQjqA,"""Mary Be Kitchen""",Yonge and St. Clair,"""21B St. Clair Avenue W""",Toronto,ON,M4V 1K6,43.6876678,-79.3948586,4.0,9,1,Restaurants,124,Spadina Museum,Museum,1.7653452241815508
hsNSBEIy_gMWPDm0PsPQcg,"""TD Canada Trust""",Chinatown,"""247 Spadina Avenue""",Toronto,ON,M5T 3A8,43.6516449198,-79.397172131,3.0,9,1,Banks & Credit Unions;Financial Services,62,Graffiti Alley,Landmark,0.43784528574478104
iWFog8VaBr5JGNAn6oXExA,"""Michaels""",Willowdale,"""5051 Yonge Street""",Toronto,ON,M2N 5P2,43.7671908,-79.4119741,4.0,9,1,Art Supplies;Knitting Supplies;Hobby Shops;Shopping;Arts & Crafts,88,Mel Lastman Square,Landmark,0.24537105370326548
ryFVE3O_4LQtILKxBN_AxA,"""Mike's Automotive""",Leslieville,"""810 Eastern Ave""",Toronto,ON,M4L 1A1,43.6617687,-79.3286334,3.5,9,1,Auto Repair;Automotive,11,Ashbridges Bay Park,Nature/ Park,2.0415729043977264
-dUJDguq2mq5_dvXSUm3ug,"""Sham's Florist & Gifts""",Little Portugal,"""1477 Dundas St W""",Toronto,ON,M6J 1Y8,43.6494337,-79.4311021,4.5,9,1,Shopping;Florists;Flowers & Gifts,141,The Theatre Centre,Performing Arts,1.1250729483188149
MtlMLIka8sk779RqVp6-Qg,"""7th Sister Bakery""",Parkdale,"""53 Roncesvalles Avenue""",Toronto,ON,M6R 2K5,43.6404674,-79.4467948,4.0,9,1,Bakeries;Desserts;Food,130,Sunnyside Beach,Nature/ Park,1.1866692123135487
poseWgWvWjANMR3wqrO_yw,"""Best Buy""",,"""2625A Weston Road""",Toronto,ON,M9N 3V8,43.7112806678,-79.5322984904,2.0,9,1,Local Services;Appliances;Electronics;IT Services & Computer Repair;Computers;Shopping;Home & Garden,79,James Garden Park,Garden / Conservatory,4.834833449254966
hQ3Y5mY7ycvxe7zgGcIIMg,"""Studio Lagree""",,"""435 Spadina Road, 2nd Floor""",Toronto,ON,M6V 1N6,43.6891336,-79.4127096,3.5,9,1,Active Life;Pilates;Gyms;Fitness & Instruction,124,Spadina Museum,Museum,1.2341127016711708
Xjcd_--LJYBlkdLSXhbR9g,"""Mami's Philippine Cuisine""",Scarborough,"""4438 Sheppard Ave E""",Toronto,ON,M1S 1V2,43.7883095,-79.268081,3.5,9,1,Fast Food;Filipino;Restaurants,120,Scarborough Museum,Museum,3.711972476085879
CEq1OHMn-Hz9QOtAI-FEKg,"""Beauty Beyond""",Ryerson,"""384 Yonge Street""",Toronto,ON,M5B,43.6584037289,-79.3796237455,4.0,9,1,Hair Removal;Hair Salons;Beauty & Spas;Cosmetics & Beauty Supply;Nail Salons;Shopping,137,The Image Centre (formerly known as Ryerson Image Centre),Gallery,0.08371643338074823
0lMpzsCq8QSiTRST3AXb2w,"""Forces of Nature Wellness Clinic""",Yonge and Eglinton,"""2447 Yonge Street, 2nd Floor""",Toronto,ON,M4P 2E7,43.7109317,-79.3990495,4.0,9,1,Chiropractors;Acupuncture;Nutritionists;Health & Medical;Doctors;Naturopathic/Holistic,4,Alexander Muir Memorial Gardens,Nature/ Park,1.204736530715735
h-Il9oq7rJKkRTIEg9uIOw,"""Big Pita""",St. Lawrence,"""115 Front Street""",Toronto,ON,M5A 4S5,43.6494762,-79.3707486,3.5,9,1,Food;Donairs;Mediterranean;Halal;Restaurants;Greek;Middle Eastern,127,St. Lawrence Market and Market Gallery,Attraction,0.12463952705522414
ihDGggt-UFXKv0FJLskyDw,"""Wow K Food""",Downtown Core,"""109 McCaul Street""",Toronto,ON,M5T 2W7,43.6537184,-79.3909035,3.0,9,1,Korean;Fast Food;Restaurants,8,Art Gallery of Ontario,Gallery,0.18101921417363936
xeKWjoT8x4_S9LsimmsgmQ,"""Midtown Dental Centre""",Church-Wellesley Village,"""20 Bloor Street E""",Toronto,ON,M4W 3G7,43.670369,-79.3861736,2.5,9,1,Health & Medical;Dentists;General Dentistry;Endodontists;Orthodontists,138,The Japan Foundation,Museum,0.06068827525235677
baY3pCVhwAKyWFXagiOCNw,"""Sometime Restaurant""",Downtown Core,"""41 Baldwin Street""",Toronto,ON,M5T,43.6559009131,-79.393659085,2.5,9,1,Asian Fusion;Restaurants;Cafes;Chinese,8,Art Gallery of Ontario,Gallery,0.2844944081977336
M5u0lDPk54RRUttenZWRXA,"""Northbound Leather""",Downtown Core,"""7 St Nicholas Street""",Toronto,ON,M4Y 1Z3,43.6652297943,-79.3852233061,4.0,9,1,Lingerie;Leather Goods;Fashion;Shopping,24,CAA Theatre (formerly Panasonic Theatre),Performing Arts,0.3156746482411149
9J_OCkUJoLlsVjGQoxQORg,"""TD Canada Trust""",Leslieville,"""904 Queen St E""",Toronto,ON,M4M 1J3,43.6606025,-79.3426902,2.0,9,1,Financial Services;Banks & Credit Unions,123,Soulpepper Theatre Company,Performing Arts,1.557757949802588
8owN7MXEQ4SC_3coyc7WPQ,"""Harvey's Restaurants""",Upper Beach,"""1641 Queen St E""",Toronto,ON,M4L 1G4,43.6666581,-79.3151129,2.5,9,1,Restaurants;Burgers;American (Traditional);Fast Food,11,Ashbridges Bay Park,Nature/ Park,0.9135824370267405
08yoJHz3areiib8QhbvxSA,"""Thai Express""",Willowdale,"""5650 Yonge Street""",Toronto,ON,M2M 4G3,43.7800079,-79.4162823,2.5,9,1,Restaurants;Thai,59,Gibson House Museum,Museum,1.1632207898431137
zYh_8ieZffLp2qg15AELrQ,"""Toronto Public Library - Northern District Branch""",Yonge and Eglinton,"""40 Orchard View Boulevard""",Toronto,ON,M4R 1B9,43.7082461,-79.3998922,3.5,9,1,Public Services & Government;Libraries,4,Alexander Muir Memorial Gardens,Nature/ Park,1.4860601568944964
VFGptZijOhBaLoSPzw3guw,"""Hello 123""",Beaconsfield Village,"""1122 Queen Street W""",Toronto,ON,M6J 3X7,43.6433413771,-79.4235370849,2.5,9,1,Vegan;Cafes;Bars;Breakfast & Brunch;Restaurants;Nightlife;Cocktail Bars,141,The Theatre Centre,Performing Arts,0.048112151740083424
ulg83kbgFzXOawlIkfpLww,"""Montblanc""",Yorkville,"""151 Bloor Street West""",Toronto,ON,M5S 1S4,43.6686301,-79.3932099,3.5,9,1,Fashion;Arts & Crafts;Accessories;Event Planning & Services;Leather Goods;Flowers & Gifts;Watches;Shopping;Cards & Stationery,56,Gardiner Museum,Museum,0.06142203028547093
RZJULVuBi0WgC2lp1yBICg,"""Presotea""",Downtown Core,"""189 Dundas Street W""",Toronto,ON,M5G 1C7,43.6549231,-79.3867949,4.0,9,1,Bubble Tea;Food,133,Textile Museum of Canada,Museum,0.05066193948073644
E4wuEcTEmuq7kvgSbTDLFQ,"""Pizza Pizza""",Scarborough,"""2900 Warden Avenue, Unit 205 207""",Toronto,ON,M1W 2S8,43.7983618,-79.3184634,1.5,9,1,Italian;Pizza;Restaurants;Chicken Wings,36,CF Fairview Mall,Landmark,3.69205166325795
CZp4cikdlgE0lcvNiGrNIg,"""McDonald's""",East York,"""1045 Pape Avenue""",Toronto,ON,M4K 3W3,43.6898039,-79.3486356,2.5,9,1,Burgers;Restaurants;Fast Food,147,Todmorden Mills Heritage Site,Landmark,1.3401933726794724
DnM2LTTNofqv_UHogQKWqQ,"""Bang Fitness""",Niagara,"""610 Queen Street W, 2nd Floor""",Toronto,ON,M6J 1E3,43.6470691934,-79.4049525261,4.0,9,1,Fitness & Instruction;Gyms;Trainers;Active Life,51,Factory Theatre,Performing Arts,0.29587459865899424
inuwiUPAW8DvH00t4PLoJw,"""Superb Nail Spa""",The Danforth,"""954 Danforth Ave""",Toronto,ON,M4J 1L9,43.6804085,-79.3380985,3.0,9,1,Nail Salons;Beauty & Spas,135,The Danforth Music Hall,Performing Arts,2.1487219459957876
TC_wo34sUnF1CpZKXRYRlg,"""Lit Espresso Bar""",Bloor-West Village,"""2196 Bloor W""",Toronto,ON,M6S 1N4,43.651483,-79.4754283,4.0,9,1,Coffee & Tea Supplies;Restaurants;Bakeries;Food;Pizza;Coffee Roasteries,142,The Village Players,Performing Arts,0.0783438196587277
47AFsjZdcv1ntYujPwo6gA,"""Sansimian""",,"""1410 Victoria Park Avenue""",Toronto,ON,M4A 2L8,43.7194176,-79.3010177,4.0,9,1,Restaurants;Canadian (New);Caribbean,2,Aga Khan Museum,Museum,3.5247373333057586
F2i-7Lz1KqwDPn6d7Ter0Q,"""DigginTheDog""",Upper Beach,"""2211 Gerrard Street E""",Toronto,ON,M4E 2C8,43.683855,-79.2998555,4.0,9,1,Pet Groomers;Pets;Pet Services,80,Kew Gardens Park,Nature/ Park,1.7487260555889796
Ou8cirGJDYrwOeOpZposBQ,"""Aroma Espresso Bar""",,"""3791-3793 Bathurst Street""",Toronto,ON,M3H 3N1,43.7387229,-79.4341116,2.0,9,1,Restaurants;Coffee & Tea;Event Planning & Services;Food;Cafes;Breakfast & Brunch;Caterers,175,Yorkdale Shopping Centre,Landmark,2.48899278001174
7Rp2yHgW0JR3OrSWNdISKw,"""Popular Pot Inc / Zhuang Yuan Bbq Bar""",Chinatown,"""369 Spadina Avenue""",Toronto,ON,M5T 2G3,43.6558216,-79.3986901,4.0,9,1,Barbeque;Chinese;Restaurants,8,Art Gallery of Ontario,Gallery,0.7268791464347106
sDclwa9xGr_HqYEsw0pNhw,"""Prayosha Salon & Med Spa""",Scarborough,"""799 Markham Road""",Toronto,ON,M1H 2Y2,43.7673256,-79.2282458,3.5,9,1,Hair Removal;Laser Hair Removal;Skin Care;Beauty & Spas;Hair Salons,31,Cedar Ridge Creative Centre,Gallery,2.592017471484627
-mc0LpHyL1UmVNjmxDez5A,"""David Gerber""",Mount Pleasant and Davisville,"""1881 Yonge Street, Suite 501""",Toronto,ON,M4S 3C4,43.6977361,-79.3960692,3.5,9,1,Doctors;Health & Medical;Dermatologists;Gerontologists,124,Spadina Museum,Museum,2.478217043237994
aPKOQdyJmXsin_PLAfKwhw,"""Victor Gallery""",Niagara,"""799 Queen Street W""",Toronto,ON,M6J 1E4,43.6461157,-79.408714,2.5,9,1,Arts & Crafts;Framing;Shopping,51,Factory Theatre,Performing Arts,0.6581482376189829
2rGCGV1ac-bPCeH_Xn_x0Q,"""The Chef Upstairs""",Mount Pleasant and Davisville,"""516 Mt Pleasant Rd""",Toronto,ON,M4S 2M2,43.7019168,-79.3878038,4.0,9,1,Venues & Event Spaces;Cooking Schools;Specialty Schools;Personal Chefs;Education;Event Planning & Services;Caterers,4,Alexander Muir Memorial Gardens,Nature/ Park,2.6400888441306942
m2WXjeA959-YC1MzzA0APg,"""Freshwest Grill""",Entertainment District,"""200 Front Street W""",Toronto,ON,M5V,43.6449355,-79.386151,3.5,9,1,Restaurants;Mexican,91,Metro Toronto Convention Centre,Convention & Trade Centres,0.1399881748979082
RYha10Ic8AbHqJ9K08SOag,"""Suckers Candy""",,"""81 Kincort Street""",Toronto,ON,M6M 5G7,43.7001858,-79.4689467,3.0,9,1,Food;Candy Stores;Specialty Food,175,Yorkdale Shopping Centre,Landmark,3.364467122822195
Zba1miBIyvoryQ2mhX_pOQ,"""Sid's Deli""",Downtown Core,"""160 McCaul Street""",Toronto,ON,M5T 1W3,43.6555056,-79.3919527,4.0,9,1,Delis;Restaurants,8,Art Gallery of Ontario,Gallery,0.22101509476622694
q3AXOAPxwJsSzdUmQHmoYQ,"""Aldo Shoes""",Downtown Core,"""332 Yonge Street""",Toronto,ON,M5B 1R8,43.6573835,-79.3816647,2.5,9,1,Fashion;Shoe Stores;Shopping,82,Little Canada,Attraction,0.11960590412315841
Nmxh4dUE952kjXDZOUHFVQ,"""Nara Sushi""",,"""1931 Avenue Road""",Toronto,ON,M5M 4A1,43.7339047,-79.4194405,3.5,9,1,Restaurants;Japanese,4,Alexander Muir Memorial Gardens,Nature/ Park,2.4441702570254376
yB1Pl6XP-pANvOPTTVVfow,"""Imprezzio Marketing""",,"""2 Lansing Square, Suite 707""",Toronto,ON,M2J 4P8,43.77424,-79.32606,5.0,9,1,Professional Services;Web Design;Marketing,36,CF Fairview Mall,Landmark,2.1102807847780816
1kqLZp0_FEMHGx-W4TjTLQ,"""Hong Kong Style Tea & Fast Food""",Scarborough,"""2301 Brimley Road""",Toronto,ON,M1S,43.7977079345,-79.2722371593,4.0,9,1,Chinese;Restaurants;Fast Food;Food Court,40,Chinese Cultural Centre of Greater Toronto,Attraction,4.259608808938914
KCIVWrtbeIlLpzRJWxJz4g,"""McDonalds""",Downtown Core,"""595 Bay Street W""",Toronto,ON,M7A 2C7,43.656066404,-79.3834265716,2.0,9,1,Burgers;Restaurants;Fast Food,164,Trinity Square,Landmark,0.2514281294415774
Yfw4CnjTzc3XsZDZzQRJAA,"""Popbox MicroMrkt""",Dufferin Grove,"""725 Dovercourt Road""",Toronto,ON,M6H 2W7,43.660846,-79.428867,4.0,9,1,Grocery;Shopping;Specialty Food;Health Markets;Food;Coffee & Tea,93,Museum of Contemporary Canadian Art,Gallery,1.942043783998468
FSHAEmx29bNK0_zbmPpaCQ,"""The Eglinton Grand""",,"""400 Eglinton Avenue W""",Toronto,ON,M5N 1A2,43.7044215,-79.410738,4.0,9,1,Caterers;Event Planning & Services;Venues & Event Spaces;Party & Event Planning,4,Alexander Muir Memorial Gardens,Nature/ Park,2.1781031284797683
jDSs2ahB2gqOZPuCdg-Q0A,"""Body in Tune""",Liberty Village,"""171 E  Liberty Street, Unit 133""",Toronto,ON,M6K 3P6,43.6383389,-79.4185727,5.0,9,1,Massage;Chiropractors;Acupuncture;Naturopathic/Holistic;Doctors;Health & Medical;Beauty & Spas,42,Coca-Cola Coliseum (formerly Ricoh Coliseum),Sports / Entertainment Venue,0.5292824593966099
BX9Q8pT8bLsqWWZIJoBs9g,"""Riverdale Park West""",,"""500 Gerrard St""",Toronto,ON,M5A 2H3,43.6666919643,-79.3599128723,5.0,9,1,Parks;Dog Parks;Active Life;Swimming Pools,107,Riverdale Farm,Attraction,0.20404858396167824
jxjxVbQGMAcewMSUAeQfOQ,"""LoversLand""",Ossington Strip,"""215 Ossington Avenue, Unit 1""",Toronto,ON,M6J 2Z8,43.6488233,-79.4204366,4.5,9,1,Fashion;Women's Clothing;Bridal;Accessories;Men's Clothing;Shopping,141,The Theatre Centre,Performing Arts,0.7188394490300765
WGmeYEd6Kd3rHWVMO2IM6A,"""Gerry's Fast Foods""",,"""724 St Clair Avenue W""",Toronto,ON,M6C 1B3,43.6816212,-79.4271143,4.0,9,1,Caribbean;Restaurants;Fast Food,10,Artscape Wychwood Barns,Landmark,0.4111211929731832
